url_path,views_total,views_unique
/yinlinchen/Intro-to-Serverless/tree/master/example1,9,1
/yinlinchen/Intro-to-Serverless/tree/master/example1/events,6,1
/yinlinchen/Intro-to-Serverless/tree/master/example1/src,4,1
/yinlinchen/Intro-to-Serverless/blob/master/example1/events/event.json,2,1
/yinlinchen/Intro-to-Serverless/blob/master/example1/src/app.py,2,1
/yinlinchen/Intro-to-Serverless/tree/master,2,1
