url_path,views_total,views_unique
/yinlinchen/Intro-to-Serverless/tree/github-repo-stats/yinlinchen/Intro-to-Serverless,3,1
/yinlinchen/Intro-to-Serverless/tree/master/example1,2,1
/yinlinchen/Intro-to-Serverless,1,1
/yinlinchen/Intro-to-Serverless/tree/github-repo-stats,1,1
